@relation adult-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {United-States,Cambodia,England,Puerto-Rico,Canada,Germany,Outlying-US(Guam-USVI-etc),India,Japan,Greece,South,China,Cuba,Iran,Honduras,Philippines,Italy,Poland,Jamaica,Vietnam,Mexico,Portugal,Ireland,France,Dominican-Republic,Laos,Ecuador,Taiwan,Haiti,Columbia,Hungary,Guatemala,Nicaragua,Scotland,Thailand,Yugoslavia,El-Salvador,Trinadad&Tobago,Peru,Hong,Holand-Netherlands}
@attribute income {>50K,<=50K}

@data
0.767123,Self-emp-not-inc,0.01156,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.246575,Private,0.016999,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.050131,0,0.397959,United-States,<=50K
0.191781,Private,0.27741,Assoc-acdm,0.733333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.041096,Private,0.319506,10th,0.333333,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.041096,Private,0.131708,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.136986,Private,0.060498,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,Mexico,<=50K
0.671233,Self-emp-inc,0.117551,10th,0.333333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.295918,United-States,<=50K
0.671233,Private,0.138935,Masters,0.866667,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.5,United-States,<=50K
0.643836,Private,0.165533,Masters,0.866667,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.346939,United-States,<=50K
0.424658,Private,0.2281,Some-college,0.6,Divorced,Transport-moving,Not-in-family,White,Male,0.03325,0,0.530612,United-States,<=50K
0.09589,Private,0.120895,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.465753,Self-emp-not-inc,0.009268,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.109589,Private,0.111683,Bachelors,0.8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.602041,United-States,>50K
0.219178,Private,0.105049,11th,0.4,Separated,Sales,Own-child,White,Female,0,0,0.193878,United-States,<=50K
0.452055,Private,0.050317,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.5,United-States,<=50K
0.465753,Private,0.209334,7th-8th,0.2,Married-spouse-absent,Craft-repair,Not-in-family,Black,Male,0,0,0.5,Dominican-Republic,<=50K
0.232877,State-gov,0.120893,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.377551,United-States,>50K
0.328767,Local-gov,0.067648,7th-8th,0.2,Never-married,Other-service,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.178082,Self-emp-not-inc,0.022759,Some-college,0.6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.575342,Private,0.065342,Some-college,0.6,Divorced,Craft-repair,Not-in-family,White,Male,0.02907,0,0.397959,United-States,<=50K
0.328767,Self-emp-not-inc,0.073521,Some-college,0.6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.03103,0,0.397959,United-States,>50K
0.260274,Self-emp-not-inc,0.103395,Masters,0.866667,Never-married,Sales,Not-in-family,White,Male,0.105201,0,0.44898,United-States,>50K
0.273973,Private,0.211129,1st-4th,0.066667,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.857143,Mexico,<=50K
0.150685,Private,0.036066,HS-grad,0.533333,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,0,0.295918,United-States,<=50K
0.027397,Private,0.273418,HS-grad,0.533333,Never-married,Craft-repair,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.150685,Private,0.101413,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.616438,Private,0.144434,10th,0.333333,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,0.397959,United-States,<=50K
0.260274,Private,0.169175,Masters,0.866667,Married-civ-spouse,Sales,Husband,White,Male,0.150242,0,0.44898,United-States,>50K
0.561644,Self-emp-not-inc,0.149097,10th,0.333333,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.397959,Greece,<=50K
0.342466,Self-emp-inc,0.116633,HS-grad,0.533333,Divorced,Sales,Unmarried,White,Male,0.01151,0,0.5,United-States,<=50K
0.356164,Self-emp-inc,0.082025,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.164384,Private,0.015449,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.205479,State-gov,0.198263,HS-grad,0.533333,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0.5,United-States,<=50K
0.643836,Local-gov,0.025914,9th,0.266667,Never-married,Adm-clerical,Other-relative,White,Male,0,0,0.397959,United-States,<=50K
0.30137,Private,0.090875,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.193878,United-States,>50K
0.123288,Private,0.173283,Bachelors,0.8,Never-married,Sales,Own-child,Black,Female,0,0,0.193878,United-States,<=50K
0.027397,Private,0.073997,HS-grad,0.533333,Never-married,Other-service,Not-in-family,White,Male,0,0,0.295918,United-States,<=50K
0.054795,Private,0.122443,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.44898,United-States,<=50K
0.205479,Private,0.134977,Some-college,0.6,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.178082,Local-gov,0.226727,Assoc-acdm,0.733333,Married-civ-spouse,Protective-serv,Husband,White,Male,0.050131,0,0.44898,United-States,<=50K
0.123288,Private,0.128984,Bachelors,0.8,Never-married,Adm-clerical,Other-relative,White,Female,0,0,0.5,United-States,<=50K
0.041096,Private,0.099844,Some-college,0.6,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,0.142857,United-States,<=50K
0.027397,Private,0.202302,Some-college,0.6,Never-married,Transport-moving,Own-child,White,Male,0,0,0.295918,United-States,<=50K
0.219178,Federal-gov,0.1229,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.418367,United-States,>50K
0.082192,Private,0.127548,Some-college,0.6,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,0.397959,El-Salvador,<=50K
0.164384,Private,0.017704,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.342466,Private,0.043462,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.178082,Self-emp-not-inc,0.157143,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.5,United-States,<=50K
0.630137,Private,0.038431,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Female,0,0,0.193878,United-States,<=50K
0.232877,Private,0.062014,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.589041,Self-emp-not-inc,0.05146,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.234694,United-States,<=50K
0.424658,Private,0.118117,HS-grad,0.533333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.5,United-States,<=50K
0.109589,Private,0.166817,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0.5,United-States,<=50K
0.136986,Private,0.127642,Assoc-voc,0.666667,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,0.397959,United-States,<=50K
0.520548,Self-emp-not-inc,0.076534,HS-grad,0.533333,Divorced,Craft-repair,Unmarried,White,Male,0.278283,0,0.55102,United-States,>50K
0.205479,Private,0.146279,Some-college,0.6,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,0.397959,United-States,<=50K
0.068493,Private,0.07126,Some-college,0.6,Never-married,Adm-clerical,Own-child,White,Male,0,0,0.244898,Greece,<=50K
0.109589,Private,0.04337,HS-grad,0.533333,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0.5,United-States,<=50K
0.013699,Private,0.058667,11th,0.4,Never-married,Other-service,Own-child,White,Female,0,0,0.153061,United-States,<=50K
0.09589,Local-gov,0.097481,Some-college,0.6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.438776,United-States,<=50K
0.164384,Private,0.184373,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.767123,Private,0.183115,11th,0.4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.020408,United-States,<=50K
0.30137,Private,0.118104,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.219178,Self-emp-inc,0.12895,Masters,0.866667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.547945,Private,0.240012,HS-grad,0.533333,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,0.397959,United-States,>50K
0.068493,Private,0.119024,10th,0.333333,Separated,Other-service,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.219178,Private,0.133893,HS-grad,0.533333,Separated,Prof-specialty,Unmarried,White,Female,0,0,0.193878,United-States,<=50K
0.219178,Private,0.077875,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.342466,Private,0.066383,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.356164,Private,0.062737,Bachelors,0.8,Separated,Prof-specialty,Unmarried,White,Male,0,0,0.44898,United-States,<=50K
0.547945,Self-emp-not-inc,0.288638,Some-college,0.6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.377551,United-States,>50K
0.342466,Private,0.167994,Masters,0.866667,Divorced,Prof-specialty,Not-in-family,White,Male,0.0465,0,0.397959,United-States,<=50K
0.068493,Private,0.139686,Some-college,0.6,Never-married,Transport-moving,Own-child,White,Male,0,0.394628,0.295918,United-States,<=50K
0.054795,Private,0.08317,Some-college,0.6,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.346939,United-States,<=50K
0.342466,Self-emp-not-inc,0.073521,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.5,United-States,>50K
0.30137,Private,0.009181,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.55102,United-States,<=50K
0.328767,Private,0.034848,Some-college,0.6,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.316327,United-States,>50K
0.041096,Local-gov,0.212716,HS-grad,0.533333,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,0.397959,United-States,<=50K
0.410959,Private,0.13512,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.369863,Private,0.132028,Some-college,0.6,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.164384,Private,0.282311,Bachelors,0.8,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,0.397959,United-States,<=50K
0.479452,Private,0.140086,Some-college,0.6,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0.140841,0,0.153061,United-States,>50K
0.739726,Private,0.10262,Some-college,0.6,Widowed,Sales,Not-in-family,White,Male,0,0,0.346939,United-States,>50K
0.479452,Private,0.076546,HS-grad,0.533333,Never-married,Craft-repair,Own-child,White,Male,0,0,0.55102,United-States,<=50K
0.260274,Private,0.064605,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.493151,Private,0.095141,Some-college,0.6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.479592,United-States,>50K
0.273973,Private,0.101154,HS-grad,0.533333,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.295918,United-States,>50K
0.123288,Private,0.136859,10th,0.333333,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.232877,Private,0.130517,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.55102,United-States,>50K
0.246575,Private,0.24824,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.5,United-States,>50K
0.041096,Private,0.070693,9th,0.266667,Never-married,Sales,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.232877,Local-gov,0.13439,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.399449,0.397959,United-States,<=50K
0.534247,Self-emp-not-inc,0.167389,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.30137,Private,0.214035,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.357143,United-States,>50K
0.09589,Private,0.196217,Some-college,0.6,Never-married,Tech-support,Own-child,White,Female,0,0,0.193878,United-States,<=50K
0.09589,Private,0.118129,11th,0.4,Divorced,Sales,Unmarried,White,Female,0,0,0.346939,United-States,<=50K
0.082192,Private,0.130152,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.5,United-States,<=50K
0.136986,Private,0.122214,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.44898,United-States,<=50K
0.109589,Private,0.094912,HS-grad,0.533333,Never-married,Adm-clerical,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.164384,Private,0.128475,Some-college,0.6,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.342466,Private,0.097999,Some-college,0.6,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,0.367347,United-States,>50K
0.465753,Private,0.070337,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.191781,Private,0.064158,Assoc-voc,0.666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.399449,0.397959,United-States,<=50K
0.575342,Private,0.235671,1st-4th,0.066667,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,Mexico,<=50K
0.164384,Private,0.048028,HS-grad,0.533333,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.013699,Private,0.045185,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.193878,United-States,<=50K
0.09589,Private,0.128144,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,0.357143,United-States,<=50K
0.287671,State-gov,0.064437,Some-college,0.6,Separated,Exec-managerial,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.260274,Private,0.120474,HS-grad,0.533333,Never-married,Priv-house-serv,Unmarried,Black,Female,0,0,0.27551,United-States,<=50K
0.232877,Self-emp-not-inc,0.053197,HS-grad,0.533333,Separated,Exec-managerial,Not-in-family,White,Male,0,0,0.5,United-States,<=50K
0.342466,Self-emp-not-inc,0.21156,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.453857,0.704082,United-States,>50K
0.383562,Self-emp-not-inc,0.156387,12th,0.466667,Divorced,Craft-repair,Other-relative,Black,Male,0,0,0.346939,United-States,<=50K
0.054795,Private,0.053415,Assoc-voc,0.666667,Never-married,Transport-moving,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.643836,Self-emp-inc,0.10417,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.076881,0,0.602041,Canada,>50K
0.205479,Private,0.10209,HS-grad,0.533333,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,0,0.397959,United-States,<=50K
0.383562,Private,0.131171,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.397959,United-States,>50K
0.493151,Private,0.057814,5th-6th,0.133333,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,0.397959,Laos,<=50K
0.342466,Private,0.117203,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.153061,United-States,<=50K
0.205479,Private,0.10387,HS-grad,0.533333,Divorced,Other-service,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.438356,Private,0.070292,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.616438,Private,0.241909,5th-6th,0.133333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.234694,Mexico,<=50K
0.150685,Private,0.027695,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.164384,Private,0.083048,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.5,United-States,>50K
0.205479,Private,0.095887,HS-grad,0.533333,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,0.346939,United-States,<=50K
0.273973,Self-emp-inc,0.064437,10th,0.333333,Never-married,Transport-moving,Not-in-family,White,Male,0,0.587466,0.5,United-States,>50K
0.287671,Private,0.11411,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,0.5,Japan,>50K
0.369863,Local-gov,0.152155,HS-grad,0.533333,Divorced,Transport-moving,Own-child,White,Male,0,0,0.244898,United-States,<=50K
0.027397,Private,0.088007,HS-grad,0.533333,Never-married,Transport-moving,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.068493,Private,0.241351,Some-college,0.6,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.09589,Private,0.129877,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.561644,Private,0.072855,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,>50K
0.534247,Private,0.065193,Bachelors,0.8,Widowed,Other-service,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.273973,Private,0.253438,10th,0.333333,Divorced,Craft-repair,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.356164,Private,0.101682,Some-college,0.6,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.205479,Private,0.2287,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.232877,Private,0.022296,Bachelors,0.8,Never-married,Sales,Own-child,Black,Female,0,0,0.397959,United-States,<=50K
0.369863,Private,0.068263,9th,0.266667,Divorced,Other-service,Own-child,White,Female,0,0,0.5,United-States,<=50K
0.150685,Private,0.116376,HS-grad,0.533333,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,0.397959,United-States,<=50K
0.246575,Private,0.111949,HS-grad,0.533333,Divorced,Other-service,Not-in-family,White,Female,0,0,0.346939,United-States,<=50K
0.287671,Private,0.154487,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.123288,Private,0.093775,Some-college,0.6,Never-married,Tech-support,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.041096,Private,0.190711,11th,0.4,Never-married,Transport-moving,Own-child,White,Male,0,0,0.602041,United-States,<=50K
0.09589,Private,0.127548,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.602041,Mexico,>50K
0.315068,Private,0.054027,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.44898,United-States,<=50K
0.082192,Private,0.212354,HS-grad,0.533333,Never-married,Craft-repair,Other-relative,White,Male,0,0,0.397959,United-States,<=50K
0.849315,Local-gov,0.049124,11th,0.4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.061224,United-States,<=50K
0.369863,Private,0.163435,10th,0.333333,Divorced,Adm-clerical,Unmarried,Other,Female,0,0,0.418367,United-States,<=50K
0.465753,Private,0.021539,Masters,0.866667,Married-civ-spouse,Prof-specialty,Wife,White,Female,1,0,0.5,United-States,>50K
0.178082,Private,0.096819,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.479452,Private,0.059101,Assoc-acdm,0.733333,Married-civ-spouse,Sales,Husband,White,Male,0.03103,0,0.479592,United-States,>50K
0.328767,Private,0.115648,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.219178,Private,0.054958,5th-6th,0.133333,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,0.397959,Philippines,<=50K
0.452055,Private,0.059646,Bachelors,0.8,Divorced,Exec-managerial,Unmarried,White,Male,0,0,0.44898,United-States,>50K
0.465753,Private,0.06971,Assoc-voc,0.666667,Married-civ-spouse,Tech-support,Husband,White,Male,0.072981,0,0.397959,United-States,>50K
0.328767,Private,0.074029,HS-grad,0.533333,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.246575,Private,0.120639,Bachelors,0.8,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.295918,United-States,>50K
0.232877,Private,0.098791,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.072981,0,0.397959,United-States,>50K
0.150685,Private,0.018301,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.44898,United-States,<=50K
0.191781,Self-emp-inc,0.082569,Assoc-voc,0.666667,Divorced,Sales,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
